0,1,2
6473,18134,10369
6474,18239,10237
6475,18718,10371
6476,18183,10411
6477,18654,10215
6478,18370,10309
6479,18053,11605
6480,18099,10278
6481,18192,10333
6482,18500,10408
6483,18178,10828
6484,18012,10651
6485,18114,10414
6486,18338,10432
6487,18005,10363
6488,18257,10359
6489,18021,10386
6490,18212,10288
6491,18189,10443
6492,18501,10364
6493,18319,10948
6494,18170,10396
6495,18179,10451
6496,18195,10347
6497,18198,10438
6498,18041,10522
6499,18087,10374
6500,18128,10301
6501,18769,10508
6502,18366,11528
6503,18549,10370
6504,18315,10253
6505,18419,10438
6506,18164,10377
6507,18016,11129
6508,18304,10548
6509,18145,10360
6510,18266,10308
6511,18877,10572
6512,18381,11086
6513,18384,10611
6514,18312,10658
6515,18871,10442
6516,18259,10397
6517,18764,10499
6518,18277,10458
6519,18211,10268
6520,18319,10401
6521,18307,10540
6522,19843,10394
6523,18915,10355
6524,18433,10416
6525,18286,10411
6526,18177,10449
6527,18967,11635
6528,18569,10625
6529,18407,10399
6530,18381,10384
6531,18933,10623
6532,18328,10423
6533,19070,10411
6534,18440,10827
6535,18230,10459
6536,18278,11306
6537,18209,10628
6538,18212,10392
6539,18233,10488
6540,18320,10580
6541,18519,11068
6542,18485,11059
6543,18295,10404
6544,18311,10345
6545,18927,10733
6546,18275,10581
6547,19029,10446
6548,18409,10388
6549,18741,10636
6550,18439,11182
6551,18546,10414
6552,18644,10496
6553,18730,10524
6554,18462,10447
6555,19005,10861
6556,18311,10492
6557,18478,10410
6558,18478,10558
6559,18605,12190
6560,18308,10425
6561,19008,10951
6562,18529,10573
6563,18910,10408
6564,18710,10551
6565,18272,10485
6566,18296,10502
6567,18936,10579
6568,18435,11060
6569,18950,10386
6570,18415,10660
6571,18782,10589
6572,18415,10419
6573,18278,10502
6574,18415,10512
6575,18891,11243
6576,18953,10645
6577,19172,10765
6578,18986,11640
6579,19105,10756
6580,18497,10566
6581,18802,10392
6582,18941,10831
6583,18555,10496
6584,18506,10617
6585,19185,10674
6586,18877,10531
6587,19242,10476
6588,19062,10626
6589,19084,10549
6590,18657,10453
6591,18905,10569
6592,18713,10632
6593,19059,10756
6594,18695,10516
6595,18912,10571
6596,18681,10503
6597,19056,10903
6598,18634,10615
6599,18892,10666
6600,18791,10694
6601,18748,10542
6602,18499,10760
6603,18581,10514
6604,18668,10626
6605,19184,10569
6606,18706,12077
6607,18828,10815
6608,18931,10692
6609,19271,10878
6610,18539,10652
6611,18925,10509
6612,19832,10620
6613,19278,10724
6614,18683,10646
6615,19129,10660
6616,19129,10558
6617,18428,10483
6618,18576,10578
6619,18581,10616
6620,18417,10441
6621,18834,10433
6622,18647,11583
6623,18952,10576
6624,18561,10577
6625,19554,11809
6626,18610,10592
6627,18822,10608
6628,19028,10557
6629,19341,10517
6630,18738,11776
6631,19037,12024
6632,18762,10536
6633,19017,10659
6634,18651,10841
6635,18650,10514
6636,18562,10646
6637,18928,10628
6638,19089,10497
6639,19323,10628
6640,18720,10586
6641,18863,10590
6642,19747,11045
6643,19105,10629
6644,18852,10535
6645,18664,10824
6646,18607,10668
6647,19185,10691
6648,18925,11626
6649,18570,10609
6650,18414,10653
6651,18701,10805
6652,18807,10631
6653,18637,12329
6654,18657,10960
6655,19429,10609
6656,18631,10895
6657,18692,10644
6658,18659,10583
6659,18988,10634
6660,18700,10660
6661,18776,10547
6662,18727,10694
6663,18788,10689
6664,18801,10534
6665,18658,11247
6666,18756,10656
6667,19290,10501
6668,19175,10696
6669,19425,11816
6670,18815,10561
6671,19224,10665
6672,19494,10980
6673,19294,10716
6674,18844,10721
6675,19329,10708
6676,18739,10721
6677,18826,11021
6678,18557,10674
6679,19303,10710
6680,18772,10955
6681,19045,10750
6682,18501,10763
6683,19232,10833
6684,19274,10706
6685,19336,10884
6686,18967,11006
6687,19218,10630
6688,18900,10734
6689,19499,10809
6690,18892,10646
6691,19471,11428
6692,18924,10627
6693,19530,10803
6694,18895,10703
6695,18688,10714
6696,19558,10717
6697,19349,10704
6698,19144,10657
6699,19375,12195
6700,18728,10762
6701,19808,10747
6702,19155,10833
6703,18964,10779
6704,19163,10703
6705,19368,10811
6706,18954,10775
6707,19138,10648
6708,18917,10782
6709,18928,10928
6710,19012,10604
6711,19016,10778
6712,18853,11039
6713,19460,11098
6714,18992,10847
6715,19377,10729
6716,19144,10926
6717,19436,10778
6718,18776,12084
6719,19274,10819
6720,18986,10731
6721,19529,10667
6722,19003,10832
6723,19393,11580
6724,19092,10959
6725,19708,10780
6726,18939,10714
6727,19619,11230
6728,19046,10819
6729,19472,10628
6730,19118,10790
6731,19281,11273
6732,19253,10581
6733,19589,10892
6734,19233,10842
6735,19129,10677
6736,19103,10874
6737,18962,10858
6738,21029,11376
6739,19377,10905
6740,19357,10918
6741,19386,11777
6742,19306,10865
6743,19551,10760
6744,19136,10788
6745,19048,11785
6746,19599,10949
6747,19608,10997
6748,19363,11053
6749,19569,10801
6750,19169,11019
6751,19169,10678
6752,18858,10824
6753,19560,10977
6754,19014,11027
6755,18915,10840
6756,19115,10817
6757,19654,10681
6758,18908,10927
6759,20455,10852
6760,19261,10787
6761,19126,11213
6762,19273,10987
6763,19372,10986
6764,18997,11095
6765,19604,10777
6766,19161,10843
6767,18991,10906
6768,19134,10779
6769,19492,10949
6770,19537,10885
6771,19594,10717
6772,19296,10904
6773,19245,11153
6774,19123,10936
6775,18870,10821
6776,19023,10695
6777,19641,11003
6778,19337,10822
6779,19338,10895
6780,19342,10957
6781,18810,10833
6782,19403,10873
6783,18921,10847
6784,19002,11643
6785,19229,10909
6786,19441,10932
6787,19587,10744
6788,19295,10886
6789,19384,10806
6790,19386,10938
6791,19693,12984
6792,18991,11150
6793,19712,11051
6794,19074,10857
6795,19723,10841
6796,19186,10970
6797,19665,10816
6798,19052,10821
6799,19712,10861
6800,21286,10909
6801,19795,10896
6802,19934,10873
6803,19917,10914
6804,19685,10709
6805,19157,10904
6806,19377,10850
6807,19151,10785
6808,19664,12040
6809,19319,10767
6810,19183,11295
6811,19949,11280
6812,19237,10939
6813,19539,11201
6814,19573,11130
6815,19429,12002
6816,19060,11026
6817,20445,11103
6818,19398,11071
6819,19819,11141
6820,19413,11022
6821,18998,10955
6822,19123,10933
6823,19930,11033
6824,19554,11142
6825,19390,10960
6826,19671,11023
6827,19180,10944
6828,19258,11373
6829,19384,11023
6830,19126,11692
6831,19633,11286
6832,19199,10985
6833,19804,11613
6834,19609,10974
6835,19298,10935
6836,19401,12389
6837,19136,11114
6838,19172,12017
6839,19232,11745
6840,19462,11159
6841,19460,11058
6842,19385,10875
6843,19142,11093
6844,19796,11117
6845,19298,11063
6846,19627,11161
6847,19639,11080
6848,19186,11257
6849,19794,11093
6850,19272,10989
6851,19391,11090
6852,19141,11013
6853,19302,11351
6854,19201,11124
6855,19604,11586
6856,19317,11343
6857,19587,11047
6858,19409,11150
6859,19250,11026
6860,19320,11581
6861,19355,11377
6862,19393,11165
6863,19717,11095
6864,19373,11141
6865,19205,11310
6866,19510,11153
6867,19889,10956
6868,19573,10989
6869,19184,11173
6870,19180,11163
6871,19856,11127
6872,19247,11090
6873,19532,11185
6874,19213,11161
6875,20765,11586
6876,19452,11160
6877,19163,11195
6878,19314,11148
6879,19455,11125
6880,19393,11127
6881,19567,12668
6882,19395,11200
6883,19608,11158
6884,19686,11279
6885,20066,11113
6886,19341,11427
6887,19826,11221
6888,19254,11213
6889,19311,11079
6890,19693,11001
6891,19384,11151
6892,19282,11161
6893,19190,11062
6894,19665,11259
6895,19562,11051
6896,19270,11111
6897,19475,11442
6898,19326,11253
6899,19462,11237
6900,19556,11165
6901,19764,11306
6902,19490,11270
6903,19734,11135
6904,20889,11196
6905,19896,11558
6906,19552,11160
6907,19398,11231
6908,19551,11231
6909,19477,11065
6910,19919,11217
6911,19467,11198
6912,19317,11125
6913,19303,11131
6914,19304,11432
6915,19679,11132
6916,20111,11233
6917,19511,11120
6918,19496,11230
6919,19347,11230
6920,19437,11839
6921,19277,17847
6922,19483,11569
6923,20079,11144
6924,19941,11154
6925,19467,12166
6926,19851,10885
6927,19347,11133
6928,19974,11202
6929,19795,10795
6930,19432,10971
6931,19232,10859
6932,19594,10783
6933,20011,10870
6934,19807,10790
6935,19543,10995
6936,19546,11039
6937,19595,10825
6938,19806,10879
6939,19433,11128
6940,19414,10752
6941,19933,10914
6942,19840,10873
6943,19426,11113
6944,19889,11231
6945,19509,12327
6946,19896,10903
6947,19596,10797
6948,19417,10995
6949,19676,10888
6950,19560,10903
6951,19637,10944
6952,19525,10883
6953,19641,10892
6954,19623,10959
6955,20297,10907
6956,19493,10986
6957,20053,10933
6958,20008,10820
6959,19740,10927
6960,19806,10882
6961,21051,10915
6962,20051,10930
6963,19703,10926
6964,19842,10927
6965,20180,11541
6966,19758,10913
6967,19588,11460
6968,19754,10945
6969,19498,10946
6970,19730,10870
6971,20013,12595
6972,19555,11254
6973,19758,11149
6974,19717,11050
6975,19637,11109
6976,19775,10854
6977,20208,10956
6978,19687,10944
6979,20189,10973
6980,19850,11317
6981,19892,10819
6982,19601,11181
6983,19839,11177
6984,19912,10962
6985,20218,11128
6986,20471,11257
6987,20097,11341
6988,19633,11143
6989,21558,11018
6990,20566,11359
6991,19759,10957
6992,19706,11241
6993,20161,11287
6994,20282,11357
6995,20020,11389
6996,19776,11420
6997,20262,11243
6998,19761,11589
6999,19878,11410
7000,19802,11338
7001,20374,11361
7002,19780,11863
7003,19757,11330
7004,19852,11553
7005,20380,11305
7006,19884,11325
7007,20458,11329
7008,19856,11268
7009,20395,11364
7010,19725,12102
7011,20174,11573
7012,19829,11417
7013,20297,11323
7014,19772,11431
7015,20332,13022
7016,20013,11218
7017,20406,11121
7018,21183,11071
7019,20242,11185
7020,19867,11053
7021,20524,10947
7022,20099,10874
7023,20279,10983
7024,19812,11142
7025,19590,10944
7026,19717,11056
7027,20434,10987
7028,19714,11591
7029,19721,11060
7030,20033,10939
7031,20423,11191
7032,20371,11147
7033,19814,11205
7034,19668,11115
7035,19828,11088
7036,19816,11027
7037,20477,11184
7038,19746,11074
7039,20241,11137
7040,19824,10954
7041,20420,11225
7042,20527,11371
7043,20297,11017
7044,19820,11064
7045,20086,10940
7046,21888,11223
7047,19815,11165
7048,20171,11025
7049,19728,10977
7050,19784,10973
7051,19853,11116
7052,19900,11034
7053,19656,11102
7054,20004,11181
7055,20362,11913
7056,19965,11147
7057,20165,11245
7058,20023,11093
7059,20025,11062
7060,19772,12821
7061,20037,11273
7062,19962,11107
7063,20377,11141
7064,20338,11125
7065,20626,11124
7066,20027,11094
7067,20008,11116
7068,19827,11137
7069,19833,11182
7070,19912,11015
7071,19829,11246
7072,20069,11013
7073,20553,11216
7074,20471,11084
7075,20116,10980
7076,20258,11206
7077,19778,10966
7078,19917,11501
7079,20498,11439
7080,19978,11058
7081,19800,11109
7082,19782,11079
7083,20599,11439
7084,20136,11102
7085,21939,11086
7086,20702,11288
7087,19951,11120
7088,19789,11117
7089,20432,11049
7090,19880,11158
7091,20297,11163
7092,19988,11182
7093,19990,11124
7094,19835,11514
7095,20627,11524
7096,20085,11489
7097,20109,11489
7098,20387,11622
7099,19965,11504
7100,19870,12031
7101,20413,11453
7102,21767,11374
7103,21178,11419
7104,20102,13112
7105,20613,11532
7106,20035,11598
7107,20655,11420
7108,20236,11680
7109,20443,11580
7110,19935,11628
7111,20778,11490
7112,20614,11520
7113,20598,11537
7114,20086,11448
7115,20189,11464
7116,19886,11482
7117,20024,11515
7118,19788,11420
7119,20642,11570
7120,19943,11600
7121,19911,11545
7122,20062,11594
7123,20047,11763
7124,19870,11966
7125,19770,13880
7126,19868,13646
7127,20567,12149
7128,20107,12183
7129,20871,12234
7130,20640,12039
7131,20186,12116
7132,19991,11783
7133,20474,11599
7134,20092,12068
7135,20184,11809
7136,19931,11851
7137,19880,11509
7138,20021,11642
7139,19955,11866
7140,20152,11793
7141,19918,11521
7142,20104,11640
7143,20080,11677
7144,19966,11472
7145,20658,11719
7146,20059,11482
7147,20167,11792
7148,19966,11479
7149,20048,11654
7150,20606,11767
7151,20135,11664
7152,20311,11658
7153,19976,11734
7154,20684,11573
7155,20234,11699
7156,20022,11514
7157,20940,11590
7158,20424,11746
7159,20013,11503
7160,20086,11963
7161,20265,11683
7162,20316,11591
7163,20054,11607
7164,20249,11535
7165,19924,11653
7166,20312,11624
7167,20248,11642
7168,20046,11569
7169,20448,11659
7170,20331,11778
7171,20309,11723
7172,20116,11761
7173,20037,11729
7174,20376,12210
7175,20244,11854
7176,20113,11699
7177,20685,13269
7178,19983,11939
7179,20273,11696
7180,20245,11725
7181,20061,11697
7182,20121,11806
7183,20240,11663
7184,20604,11697
7185,21360,11531
7186,20677,11768
7187,20408,11666
7188,20603,11642
7189,20690,11579
7190,20065,11735
7191,20526,11828
7192,20278,11605
7193,20324,11857
7194,20042,11613
7195,20186,11824
7196,20670,11816
7197,20286,11769
7198,20268,11696
7199,20140,11987
7200,20213,11752
7201,20202,11858
7202,20134,11730
7203,20206,11791
7204,20411,11750
7205,20356,11656
7206,20195,11862
7207,20321,11728
7208,20325,12091
7209,20386,12156
7210,20095,11824
7211,20659,12163
7212,20234,11827
7213,20402,11638
7214,20904,11942
7215,20395,11628
7216,20499,12400
7217,20362,13166
7218,20096,11854
7219,20128,12494
7220,20302,12047
7221,20342,11912
7222,20176,12133
7223,20261,11734
7224,20250,11761
7225,20528,11898
7226,20255,11957
7227,20100,11867
7228,20361,11846
7229,20592,11773
7230,20267,11991
7231,20519,11828
7232,20597,11776
7233,20628,11747
7234,20360,11985
7235,20353,11740
7236,20265,11719
7237,20555,12151
7238,20553,11761
7239,20522,11981
7240,21236,11708
7241,20686,12154
7242,20591,11874
7243,20107,12219
7244,20541,11664
7245,20182,11966
7246,20289,11883
7247,20518,11853
7248,20187,11755
7249,20210,11819
7250,20564,11752
7251,20469,11951
7252,20520,11744
7253,20421,11820
7254,20744,11911
7255,20536,11904
7256,20384,11797
7257,20510,12231
7258,20862,11826
7259,20446,12111
7260,20494,12130
7261,21759,11933
7262,20212,12131
7263,20221,12092
7264,20736,11893
7265,20558,11932
7266,20353,11996
7267,20354,11878
7268,21114,11677
7269,20700,11979
7270,20660,12020
7271,20703,12086
7272,20995,11881
7273,20747,12287
7274,20468,11830
7275,20672,11888
7276,20429,11722
7277,20157,11904
7278,20158,12003
7279,20604,11942
7280,20612,11810
7281,20442,11910
7282,20336,11870
7283,21160,11626
7284,20524,12716
7285,20485,11722
7286,20431,12023
7287,20733,11896
7288,20514,11887
7289,20595,12053
7290,20556,12009
7291,20576,11770
7292,20625,11988
7293,20728,11764
7294,20317,12189
7295,21562,12460
7296,20624,11983
7297,21013,11993
7298,20410,11984
7299,20439,18281
7300,20634,12037
7301,20706,12139
7302,20554,12119
7303,20643,12937
7304,20366,12001
7305,20360,12114
7306,20593,11986
7307,21039,12010
7308,20561,11758
7309,20424,11751
7310,20643,11859
7311,20596,12113
7312,20535,11855
7313,20671,11964
7314,20453,11892
7315,20388,12037
7316,20645,11658
7317,20548,11951
7318,20372,11872
7319,20733,11799
7320,20612,11985
7321,20851,11810
7322,20727,11790
7323,20887,11819
7324,20837,11998
7325,20561,11792
7326,20588,11999
7327,20405,12128
7328,20572,12021
7329,20693,11878
7330,20688,11852
7331,20672,11685
7332,21147,11863
7333,20654,11673
7334,21091,12001
7335,20580,11813
7336,20643,12019
7337,20788,12063
7338,20597,12218
7339,20649,12155
7340,20617,12272
7341,20948,11912
7342,20990,12018
7343,20577,12041
7344,20839,12226
7345,20519,12533
7346,20858,12345
7347,20724,12049
7348,20706,11891
7349,21781,11966
7350,20649,11932
7351,20892,11969
7352,21000,12110
7353,20543,11959
7354,20618,12047
7355,20720,11755
7356,20630,11975
7357,20703,11769
7358,20616,12156
7359,20726,11771
7360,20557,11920
7361,20628,11787
7362,20715,12537
7363,20874,11905
7364,20558,12037
7365,20786,11926
7366,20945,11992
7367,21003,12036
7368,20855,11929
7369,20811,11929
7370,20548,11875
7371,20452,11896
7372,20646,11914
7373,20893,11807
7374,21391,12048
7375,20693,12072
7376,20760,11997
7377,21106,12040
7378,20660,12003
7379,20951,11920
7380,21193,12101
7381,20844,11917
7382,20544,13588
7383,20889,11981
7384,20844,12220
7385,20832,12014
7386,20520,12481
7387,20775,12815
7388,20841,12412
7389,20885,12086
7390,21229,12198
7391,20865,12003
7392,20651,11913
7393,20831,11967
7394,21062,12148
7395,21594,11971
7396,21174,12182
7397,20832,12014
7398,20930,11929
7399,20592,11873
7400,20809,11995
7401,21567,11999
7402,21301,12034
7403,21962,11921
7404,21056,12288
7405,21526,11918
7406,20835,11952
7407,21509,12163
7408,21108,11990
7409,21607,12117
7410,20732,12682
7411,20715,12028
7412,20802,12344
7413,20639,12178
7414,21064,12035
7415,21663,12202
7416,20891,12057
7417,21090,12189
7418,20938,12042
7419,21578,12024
7420,21302,12024
7421,21420,12100
7422,21168,12178
7423,21544,11977
7424,21261,12466
7425,21385,12111
7426,20747,12016
7427,21679,12307
7428,21077,13357
7429,20815,12162
7430,21964,12262
7431,21013,11987
7432,20849,12090
7433,21041,12186
7434,22399,11992
7435,21087,12108
7436,21089,12027
7437,21513,12076
7438,21053,11988
7439,21316,12189
7440,20947,11975
7441,21247,12120
7442,21331,11992
7443,21501,12135
7444,20835,11926
7445,21484,12344
7446,20815,12127
7447,21045,12154
7448,20751,11993
7449,20886,12310
7450,21398,12091
7451,20698,12238
7452,20795,12101
7453,21297,12150
7454,21470,12034
7455,20817,12248
7456,21384,12377
7457,21633,12227
7458,20806,12163
7459,21142,11997
7460,21252,12032
7461,21138,12067
7462,21196,12168
7463,21553,12071
7464,21478,12140
7465,21087,12605
7466,20937,12233
7467,21794,12659
7468,21051,12134
7469,21211,12764
7470,20922,12625
7471,20723,12235
7472,21171,12807
7473,21719,12877
7474,21457,12190
7475,20959,12189
7476,21522,12267
7477,21835,12283
7478,20821,12180
7479,21295,12175
7480,21824,12103
7481,21891,12379
7482,21346,12117
7483,22292,12245
7484,21508,12144
7485,21775,14052
7486,21042,13416
7487,21569,14948
7488,21053,13759
7489,20891,12767
7490,20944,12312
7491,20723,13412
7492,21304,13979
7493,21081,12853
7494,21170,12907
7495,21801,12562
7496,21032,18433
7497,21511,12985
7498,21393,12937
7499,21152,13607
7500,21405,12826
7501,21733,14943
7502,21020,19393
7503,21807,19206
7504,21144,13598
7505,21865,14768
7506,21402,12750
7507,21516,12827
7508,21319,14081
7509,21526,18489
7510,21246,13124
7511,22063,13270
7512,21448,13307
7513,21596,13126
7514,21170,13049
7515,21803,16420
7516,21423,16716
7517,21112,13455
7518,21308,15613
7519,21178,13099
7520,21576,13046
7521,22019,12916
7522,21546,14892
7523,21805,14743
7524,21994,13244
7525,21113,15555
7526,21058,18465
7527,21950,13867
7528,21733,13786
7529,21055,13908
7530,21053,13472
7531,21898,18253
7532,21145,18631
7533,21951,15263
7534,21868,18099
7535,21885,12944
7536,22816,13296
7537,21773,13099
7538,21304,13022
7539,21811,14097
7540,21625,13128
7541,21909,13156
7542,20980,13000
7543,21425,15578
7544,21444,13663
7545,21847,13771
7546,21156,16032
7547,21935,18301
7548,21412,16607
7549,21893,13718
7550,21659,13957
7551,21730,14071
7552,21574,14065
7553,21575,13545
7554,21245,13349
7555,21940,26392
7556,21629,20541
7557,21836,16500
7558,21415,18335
7559,21302,18501
7560,21494,18947
7561,21473,17514
7562,22407,15137
7563,21970,14173
7564,21620,16506
7565,21884,14169
7566,21470,14327
7567,21499,18623
7568,21547,17015
7569,21785,14532
7570,21207,16016
7571,21295,15960
7572,21805,17695
7573,22041,23856
7574,21186,23350
7575,21748,25506
7576,21659,22236
7577,21216,22748
7578,21350,18809
7579,21330,20038
7580,21357,20361
7581,21192,20605
7582,21141,20687
7583,21380,18778
7584,21881,20513
7585,21966,26338
7586,21892,23981
7587,22079,21499
7588,22476,17268
7589,22064,18634
7590,21265,16792
7591,21872,16101
7592,21538,13295
7593,22112,13444
7594,21654,13756
7595,21981,13383
7596,21583,13647
7597,21999,13891
7598,21506,20095
7599,21876,13596
7600,21332,14154
7601,22017,18995
7602,21431,21231
7603,21228,19496
7604,21516,17693
7605,21572,14164
7606,21486,14444
7607,22075,17153
7608,21269,18208
7609,21797,13920
7610,21451,14303
7611,22032,13804
7612,21400,13839
7613,21665,18317
7614,22631,13713
7615,21700,14038
7616,21427,14483
7617,22135,15602
7618,21902,17941
7619,24654,18435
7620,21597,16134
7621,21515,16809
7622,21643,14414
7623,22008,15485
7624,21700,16991
7625,21945,20841
7626,21507,16724
7627,21279,13755
7628,21801,13696
7629,21422,14859
7630,21704,13923
7631,22147,14141
7632,21751,18019
7633,21686,18165
7634,21412,17888
7635,21621,19375
7636,21746,17475
7637,22234,18060
7638,21891,17436
7639,22316,19065
7640,22163,18848
7641,22296,19715
7642,21666,19123
7643,21615,14033
7644,21516,16124
7645,22172,13397
7646,21653,13067
7647,21580,13183
7648,21670,12964
7649,22354,12933
7650,21585,12861
7651,21511,13060
7652,22015,14311
7653,22149,16956
7654,21708,13080
7655,21673,13325
7656,22020,13444
7657,22283,13234
7658,21461,13143
7659,22140,13449
7660,21841,12953
7661,22180,13078
7662,21544,13040
7663,22257,13427
7664,21972,13221
7665,21576,13074
7666,21932,13166
7667,21453,12978
7668,21642,13338
7669,22275,15048
7670,21727,19016
7671,23472,13984
7672,21792,14420
7673,21601,21615
7674,21550,20239
7675,21515,18312
7676,21572,13515
7677,22329,13513
7678,21759,13439
7679,21825,13515
7680,22132,13626
7681,22215,13455
7682,21871,13605
7683,22246,13348
7684,21955,13910
7685,21608,13453
7686,21868,13615
7687,22399,16248
7688,21662,13656
7689,22376,20602
7690,22202,14905
7691,22612,13357
7692,21665,13410
7693,22013,13435
7694,22061,13355
7695,21370,13470
7696,21519,13413
7697,22458,13324
7698,21676,13445
7699,21815,13493
7700,21815,13348
7701,21903,13498
7702,21945,13484
7703,21651,13438
7704,21581,13367
7705,22406,14420
7706,21808,13299
7707,21509,13024
7708,21512,13023
7709,22322,13068
7710,21770,13962
7711,22077,12942
7712,21967,13018
7713,21746,12968
7714,21744,13092
7715,21957,13088
7716,22069,13220
7717,23002,13071
7718,21869,13135
7719,22040,13077
7720,22306,13340
7721,21612,13305
7722,21687,13029
7723,22354,13133
7724,21595,13176
7725,21800,13882
7726,22038,13316
7727,22489,13355
7728,21737,13246
7729,21758,13161
7730,21881,13076
7731,22578,13180
7732,21808,13165
7733,22427,13077
7734,21843,13056
7735,22073,13325
7736,21857,13056
7737,22120,13047
7738,21609,13140
7739,21758,13248
7740,21763,13194
7741,21638,13177
7742,21636,13177
7743,22784,14345
7744,21852,12990
7745,22005,13314
7746,21693,13332
7747,21743,12974
7748,21858,13588
7749,21866,13056
7750,21705,13226
7751,21716,13245
7752,22102,13119
7753,21892,13299
7754,21723,13123
7755,21784,13128
7756,21569,13075
7757,21851,13123
7758,21769,13352
7759,21942,14490
7760,21808,13075
7761,22025,13231
7762,21849,13335
7763,22091,13242
7764,22457,13387
7765,21911,13545
7766,21669,13194
7767,21840,13244
7768,21884,13046
7769,21921,13243
7770,21871,13442
7771,22264,16046
7772,21660,19446
7773,21986,13326
7774,22166,13290
7775,23750,13202
7776,21836,13298
7777,21951,13162
7778,21990,13564
7779,21833,13669
7780,21973,13588
7781,21729,13250
7782,21757,14850
7783,21897,13208
7784,21890,13384
7785,21856,14175
7786,22031,13287
7787,21861,13186
7788,21932,13252
7789,22515,13253
7790,22074,13417
7791,22496,13226
7792,22045,13114
7793,22821,13165
7794,22684,13420
7795,22768,13437
7796,22030,13260
7797,22547,13136
7798,21929,13445
7799,22262,19586
7800,21993,17176
7801,22119,15171
7802,21984,15151
7803,22206,16450
7804,22102,16244
7805,21737,14815
7806,21815,14848
7807,22431,14721
7808,21812,14710
7809,22372,15202
7810,22027,14863
7811,22880,14804
7812,22159,14781
7813,22434,14744
7814,22045,14710
7815,22556,14741
7816,22485,14325
7817,22801,14669
7818,22039,14669
7819,22620,14328
7820,22512,14369
7821,22795,14312
7822,22361,15421
7823,22675,14290
7824,22331,14303
7825,21884,15033
7826,22227,14780
7827,21841,14867
7828,21988,14359
7829,22737,14260
7830,21998,14296
7831,22341,14497
7832,22438,14376
7833,22724,14335
7834,21977,14641
7835,22043,14470
7836,21932,14308
7837,21958,14328
7838,22176,19232
7839,22803,14608
7840,22358,14472
7841,22543,14320
7842,22036,14615
7843,22143,16059
7844,22774,15145
7845,24224,14583
7846,22029,15980
7847,22904,15385
7848,22302,15143
7849,22719,16122
7850,22241,15617
7851,22829,15266
7852,22640,15628
7853,22833,16056
7854,22184,15390
7855,22214,15011
7856,22357,14992
7857,22880,15019
7858,22135,14994
7859,22395,16729
7860,22553,14889
7861,22119,14923
7862,22464,14886
7863,22853,14974
7864,22567,14903
7865,22151,14618
7866,22456,14572
7867,21967,14359
7868,21958,14590
7869,22315,14472
7870,23205,14631
7871,22870,15757
7872,22235,14869
7873,22539,14609
7874,22457,14565
7875,21955,14607
7876,22036,14467
7877,22974,14426
7878,22089,14738
7879,22491,14475
7880,22240,14715
7881,22382,14432
7882,22724,14499
7883,22093,14459
7884,22384,14565
7885,22928,14695
7886,22082,14699
7887,22451,15049
7888,22455,14527
7889,21949,14504
7890,22364,21010
7891,23048,15514
7892,22074,15117
7893,22254,14996
7894,22210,15451
7895,23507,14835
7896,22348,15111
7897,22800,14896
7898,22496,14890
7899,22303,14410
7900,22133,14059
7901,22259,13890
7902,22230,14104
7903,22861,13565
7904,22282,13938
7905,22892,13206
7906,22637,14669
7907,23122,13181
7908,22303,13127
7909,22637,13399
7910,22347,12904
7911,22244,12799
7912,22379,12860
7913,22178,13863
7914,22326,12986
7915,22191,12841
7916,22206,12833
7917,22393,12811
7918,22354,12848
7919,22040,12907
7920,22162,13186
7921,22545,13037
7922,22388,13077
7923,22875,12864
7924,22674,12799
7925,22602,13236
7926,22185,15305
7927,22213,12844
7928,22807,12954
7929,22523,13107
7930,22716,12917
7931,22282,12896
7932,22363,12861
7933,22295,12934
7934,22106,12981
7935,22514,12912
7936,22324,12985
7937,22867,12895
7938,22160,12909
7939,22165,12857
7940,22288,12990
7941,23066,12979
7942,22347,13018
7943,22212,12999
7944,22236,14108
7945,23048,13414
7946,22494,13146
7947,23157,13019
7948,22450,12860
7949,22196,12937
7950,22432,12969
7951,23079,12863
7952,22427,13633
7953,23079,13067
7954,22300,12868
7955,22953,13046
7956,22269,12936
7957,23056,12899
7958,22322,12899
7959,23150,13127
7960,22557,13351
7961,22494,12894
7962,22728,12937
7963,22442,13348
7964,22417,12856
7965,22528,15443
7966,22571,12903
7967,22348,13058
7968,22320,13981
7969,22281,12941
7970,22350,13052
7971,22703,13333
7972,22302,12966
7973,22483,12970
7974,22562,12905
7975,22573,13011
7976,22369,13085
7977,22814,14054
7978,22529,12959
7979,22374,13086
7980,22743,12957
7981,22480,12800
7982,22302,14475
7983,22434,13259
7984,22554,13494
7985,22499,13041
7986,22560,12967
7987,22292,12986
7988,22496,12947
7989,22239,12835
7990,22385,12921
7991,22221,13285
7992,22177,12901
7993,22577,13022
7994,22557,12809
7995,23145,12884
7996,22878,12891
7997,22580,13151
7998,22734,13220
7999,22806,13025
8000,22517,12942
8001,23055,12867
8002,22561,12980
8003,23273,14131
8004,22837,13001
8005,23289,13237
8006,22837,12938
8007,23062,12979
8008,22704,12765
8009,22262,12970
8010,22801,12956
8011,23134,12954
8012,22550,13014
8013,23410,12901
8014,22964,13111
8015,23282,13062
8016,22827,12836
8017,23076,13083
8018,23004,13011
8019,23377,12962
8020,22709,13024
8021,23386,13442
8022,23038,13653
8023,23401,13090
8024,22726,13025
8025,22491,12922
8026,22605,13067
